"","Prec","Acc"
"1",0.899628252788104,0.917451122375091
"2",0.916666666666667,0.929036929761043
"3",0.889891696750903,0.914554670528603
"4",0.899082568807339,0.915278783490225
"5",0.918867924528302,0.922519913106445
"6",0.896678966789668,0.913106444605358
"7",0.900184842883549,0.918175235336713
"8",0.864220183486239,0.89572773352643
"9",0.922495274102079,0.928312816799421
"10",0.895522388059702,0.918175235336713
"11",0.890772128060264,0.924692251991311
"12",0.89103690685413,0.920347574221579
"13",0.885122410546139,0.908761766835626
"14",0.881818181818182,0.923968139029689
"15",0.912408759124088,0.925416364952933
"16",0.888268156424581,0.918899348298335
"17",0.895522388059702,0.914554670528603
"18",0.899621212121212,0.921071687183201
"19",0.892193308550186,0.908037653874004
"20",0.91395793499044,0.923968139029689
"21",0.919020715630885,0.926140477914555
"22",0.889705882352941,0.916002896451847
"23",0.899810964083176,0.920347574221579
"24",0.901328273244782,0.915278783490225
"25",0.900793650793651,0.920347574221579
"26",0.897959183673469,0.927588703837799
"27",0.891743119266055,0.923244026068067
"28",0.905861456483126,0.921071687183201
"29",0.889513108614232,0.910934105720492
"30",0.887351778656126,0.916727009413469
"31",0.888682745825603,0.905865314989138
"32",0.87012987012987,0.908761766835626
"33",0.900917431192661,0.918175235336713
"34",0.916349809885932,0.910934105720492
"35",0.897247706422018,0.914554670528603
"36",0.90072202166065,0.924692251991311
"37",0.897666068222621,0.926140477914555
"38",0.895220588235294,0.911658218682114
"39",0.91635687732342,0.916727009413469
"40",0.901098901098901,0.91383055756698
"41",0.909262759924386,0.91020999275887
"42",0.890740740740741,0.91020999275887
"43",0.897297297297297,0.918899348298335
"44",0.905555555555556,0.926140477914555
"45",0.901669758812616,0.915278783490225
"46",0.890538033395176,0.920347574221579
"47",0.898809523809524,0.914554670528603
"48",0.910505836575875,0.926864590876177
"49",0.9106463878327,0.923244026068067
"50",0.880228136882129,0.909485879797248
"51",0.913894324853229,0.918899348298335
"52",0.921904761904762,0.918899348298335
"53",0.915413533834586,0.921795800144823
"54",0.897683397683398,0.920347574221579
"55",0.896678966789668,0.923244026068067
"56",0.914171656686627,0.923244026068067
"57",0.903409090909091,0.916002896451847
"58",0.911819887429643,0.923968139029689
"59",0.928301886792453,0.928312816799421
"60",0.899803536345776,0.91383055756698
"61",0.873161764705882,0.896451846488052
"62",0.885714285714286,0.91020999275887
"63",0.899047619047619,0.908761766835626
"64",0.890359168241966,0.910934105720492
"65",0.921348314606742,0.916727009413469
"66",0.9021113243762,0.916727009413469
"67",0.897196261682243,0.912382331643736
"68",0.899814471243043,0.918899348298335
"69",0.891221374045801,0.912382331643736
"70",0.930278884462151,0.915278783490225
"71",0.916961130742049,0.931209268645909
"72",0.891743119266055,0.913106444605358
"73",0.888316151202749,0.919623461259957
"74",0.90719696969697,0.91020999275887
"75",0.92578125,0.926140477914555
"76",0.88212927756654,0.916002896451847
"77",0.882136279926335,0.911658218682114
"78",0.899065420560748,0.918175235336713
"79",0.901768172888016,0.921795800144823
"80",0.890334572490706,0.917451122375091
"81",0.887005649717514,0.91020999275887
"82",0.926,0.919623461259957
"83",0.883512544802867,0.910934105720492
"84",0.907103825136612,0.915278783490225
"85",0.900934579439252,0.918899348298335
"86",0.874776386404293,0.912382331643736
"87",0.915441176470588,0.928312816799421
"88",0.892045454545455,0.910934105720492
"89",0.899814471243043,0.920347574221579
"90",0.903225806451613,0.91383055756698
"91",0.893491124260355,0.912382331643736
"92",0.90590405904059,0.921795800144823
"93",0.907407407407407,0.922519913106445
"94",0.899817850637523,0.908761766835626
"95",0.901923076923077,0.914554670528603
"96",0.873214285714286,0.914554670528603
"97",0.895795246800731,0.908761766835626
"98",0.884169884169884,0.907313540912382
"99",0.895495495495495,0.916727009413469
"100",0.898686679174484,0.918175235336713
