"","Prec","Acc"
"1",0.926160337552743,0.889210716871832
"2",0.904081632653061,0.895003620564808
"3",0.908119658119658,0.879797248370746
"4",0.910064239828694,0.884141926140478
"5",0.923937360178971,0.88124547429399
"6",0.912472647702407,0.883417813178856
"7",0.908119658119658,0.894279507603186
"8",0.934182590233546,0.901520637219406
"9",0.929184549356223,0.892831281679942
"10",0.915289256198347,0.887038377986966
"11",0.92,0.879073135409124
"12",0.90187891440501,0.892831281679942
"13",0.897435897435897,0.868935553946416
"14",0.905286343612335,0.887038377986966
"15",0.915217391304348,0.887762490948588
"16",0.882352941176471,0.894279507603186
"17",0.93469387755102,0.897900072411296
"18",0.938034188034188,0.896451846488052
"19",0.912579957356077,0.887038377986966
"20",0.909853249475891,0.8848660391021
"21",0.919831223628692,0.889934829833454
"22",0.912,0.895003620564808
"23",0.936123348017621,0.8848660391021
"24",0.906521739130435,0.892831281679942
"25",0.901918976545842,0.890658942795076
"26",0.911522633744856,0.885590152063722
"27",0.911504424778761,0.876176683562636
"28",0.931914893617021,0.901520637219406
"29",0.904862579281184,0.893555394641564
"30",0.915367483296214,0.884141926140478
"31",0.919037199124726,0.8848660391021
"32",0.912017167381974,0.887038377986966
"33",0.914988814317673,0.879797248370746
"34",0.904761904761905,0.886314265025344
"35",0.904555314533623,0.884141926140478
"36",0.924829157175399,0.876176683562636
"37",0.913502109704641,0.891383055756698
"38",0.921610169491525,0.890658942795076
"39",0.921397379912664,0.89210716871832
"40",0.913232104121475,0.864590876176684
"41",0.912280701754386,0.889210716871832
"42",0.898454746136865,0.89210716871832
"43",0.910755148741419,0.880521361332368
"44",0.938775510204082,0.896451846488052
"45",0.901918976545842,0.884141926140478
"46",0.927927927927928,0.889934829833454
"47",0.918859649122807,0.868211440984794
"48",0.910913140311804,0.881969587255612
"49",0.92,0.882693700217234
"50",0.910087719298246,0.894279507603186
"51",0.910913140311804,0.889210716871832
"52",0.901315789473684,0.871832005792904
"53",0.925,0.88848660391021
"54",0.90301724137931,0.871832005792904
"55",0.921108742004264,0.890658942795076
"56",0.916129032258065,0.886314265025344
"57",0.92,0.887038377986966
"58",0.920731707317073,0.879073135409124
"59",0.928725701943845,0.885590152063722
"60",0.908315565031983,0.890658942795076
"61",0.912087912087912,0.883417813178856
"62",0.919213973799127,0.88124547429399
"63",0.927685950413223,0.896451846488052
"64",0.940265486725664,0.911658218682114
"65",0.908315565031983,0.881969587255612
"66",0.926666666666667,0.898624185372918
"67",0.935483870967742,0.892831281679942
"68",0.905781584582441,0.881969587255612
"69",0.908704883227176,0.890658942795076
"70",0.919831223628692,0.887038377986966
"71",0.923236514522822,0.88124547429399
"72",0.928721174004193,0.905865314989138
"73",0.926881720430108,0.883417813178856
"74",0.912951167728238,0.8848660391021
"75",0.914893617021277,0.890658942795076
"76",0.911205073995772,0.89572773352643
"77",0.935840707964602,0.893555394641564
"78",0.915766738660907,0.89210716871832
"79",0.893491124260355,0.887038377986966
"80",0.920892494929006,0.895003620564808
"81",0.915113871635611,0.904417089065894
"82",0.92,0.892831281679942
"83",0.924180327868853,0.901520637219406
"84",0.905286343612335,0.8848660391021
"85",0.921940928270042,0.88124547429399
"86",0.911363636363636,0.892831281679942
"87",0.902654867256637,0.890658942795076
"88",0.923413566739606,0.895003620564808
"89",0.922105263157895,0.885590152063722
"90",0.908256880733945,0.87762490948588
"91",0.914346895074946,0.887038377986966
"92",0.918859649122807,0.879073135409124
"93",0.921443736730361,0.897900072411296
"94",0.907216494845361,0.912382331643736
"95",0.910828025477707,0.876176683562636
"96",0.94206008583691,0.896451846488052
"97",0.933901918976546,0.885590152063722
"98",0.915637860082305,0.894279507603186
"99",0.925690021231423,0.892831281679942
"100",0.913333333333333,0.893555394641564
