"","Prec","Acc"
"1",0.878378378378378,0.904417089065894
"2",0.905222437137331,0.904417089065894
"3",0.900862068965517,0.89934829833454
"4",0.893700787401575,0.894279507603186
"5",0.888667992047714,0.879797248370746
"6",0.920177383592018,0.878349022447502
"7",0.895555555555556,0.889210716871832
"8",0.913513513513514,0.916727009413469
"9",0.898336414048059,0.908037653874004
"10",0.87109375,0.884141926140478
"11",0.896629213483146,0.89934829833454
"12",0.938856015779093,0.914554670528603
"13",0.930894308943089,0.902244750181028
"14",0.904,0.897900072411296
"15",0.908536585365854,0.89934829833454
"16",0.918454935622318,0.901520637219406
"17",0.891129032258065,0.908761766835626
"18",0.88953488372093,0.883417813178856
"19",0.931914893617021,0.895003620564808
"20",0.908548707753479,0.900796524257784
"21",0.854291417165669,0.879797248370746
"22",0.905241935483871,0.898624185372918
"23",0.899606299212598,0.885590152063722
"24",0.875,0.883417813178856
"25",0.896078431372549,0.901520637219406
"26",0.921108742004264,0.901520637219406
"27",0.888888888888889,0.902244750181028
"28",0.902390438247012,0.900796524257784
"29",0.8996138996139,0.901520637219406
"30",0.936213991769547,0.90296886314265
"31",0.898661567877629,0.902244750181028
"32",0.853195164075993,0.897175959449674
"33",0.889502762430939,0.908761766835626
"34",0.90057361376673,0.898624185372918
"35",0.936082474226804,0.908761766835626
"36",0.863551401869159,0.895003620564808
"37",0.879406307977737,0.902244750181028
"38",0.838827838827839,0.894279507603186
"39",0.882462686567164,0.905865314989138
"40",0.89009009009009,0.89934829833454
"41",0.899799599198397,0.892831281679942
"42",0.88671875,0.910934105720492
"43",0.881132075471698,0.88848660391021
"44",0.894093686354379,0.89210716871832
"45",0.937373737373737,0.907313540912382
"46",0.907258064516129,0.90658942795076
"47",0.897703549060543,0.89572773352643
"48",0.903361344537815,0.900072411296162
"49",0.89937106918239,0.904417089065894
"50",0.928131416837782,0.910934105720492
"51",0.908183632734531,0.900072411296162
"52",0.932301740812379,0.907313540912382
"53",0.908296943231441,0.89210716871832
"54",0.874747474747475,0.897900072411296
"55",0.877959927140255,0.892831281679942
"56",0.833631484794276,0.889934829833454
"57",0.86578449905482,0.890658942795076
"58",0.93186372745491,0.907313540912382
"59",0.916666666666667,0.895003620564808
"60",0.897880539499037,0.890658942795076
"61",0.90546218487395,0.89934829833454
"62",0.861742424242424,0.886314265025344
"63",0.883895131086142,0.895003620564808
"64",0.910973084886128,0.897175959449674
"65",0.917960088691796,0.897175959449674
"66",0.918,0.901520637219406
"67",0.908183632734531,0.898624185372918
"68",0.894422310756972,0.88848660391021
"69",0.916114790286976,0.91020999275887
"70",0.906382978723404,0.903692976104272
"71",0.91932059447983,0.910934105720492
"72",0.909090909090909,0.901520637219406
"73",0.884905660377359,0.902244750181028
"74",0.90891472868217,0.89934829833454
"75",0.910179640718563,0.894279507603186
"76",0.875243664717349,0.896451846488052
"77",0.88354898336414,0.900072411296162
"78",0.885608856088561,0.89572773352643
"79",0.858846918489066,0.8848660391021
"80",0.915151515151515,0.892831281679942
"81",0.926078028747433,0.900072411296162
"82",0.907749077490775,0.900796524257784
"83",0.878612716763006,0.879073135409124
"84",0.899029126213592,0.91020999275887
"85",0.91875,0.900072411296162
"86",0.910229645093946,0.895003620564808
"87",0.868667917448405,0.898624185372918
"88",0.921153846153846,0.900796524257784
"89",0.884231536926148,0.893555394641564
"90",0.920570264765784,0.897900072411296
"91",0.870905587668593,0.891383055756698
"92",0.884313725490196,0.882693700217234
"93",0.913461538461538,0.908037653874004
"94",0.917148362235067,0.905865314989138
"95",0.871401151631478,0.881969587255612
"96",0.894093686354379,0.891383055756698
"97",0.8828125,0.897175959449674
"98",0.892177589852008,0.900072411296162
"99",0.924024640657084,0.896451846488052
"100",0.888888888888889,0.900072411296162
